esp32_sensor1,"-1.33,0.43"
esp32_sensor1,"-1.30,0.40"
esp32_sensor1,"-1.32,0.45"
esp32_sensor1,"-1.43,0.38"
esp32_sensor1,"-1.36,0.38"
esp32_sensor1,"-1.30,0.26"
esp32_sensor1,"-1.33,0.41"
esp32_sensor1,"-1.34,0.32"
esp32_sensor1,"-1.33,0.37"
esp32_sensor1,"-1.36,0.38"
esp32_sensor1,"-1.34,0.32"
esp32_sensor1,"-1.30,0.40"
esp32_sensor1,"-1.36,0.45"
esp32_sensor1,"-1.32,0.36"
esp32_sensor1,"-1.30,0.36"
esp32_sensor1,"-1.32,0.37"
esp32_sensor1,"-1.32,0.36"
esp32_sensor1,"-1.33,0.36"
esp32_sensor1,"-1.41,0.41"
esp32_sensor1,"-1.35,0.40"
esp32_sensor1,"-1.32,0.32"
esp32_sensor1,"-1.26,0.41"
esp32_sensor1,"-1.15,1.01"
esp32_sensor1,"2.83,-0.43"
esp32_sensor1,"2.69,-0.13"
esp32_sensor1,"2.01,-1.27"
esp32_sensor1,"2.58,1.86"
esp32_sensor1,"1.01,-0.92"
esp32_sensor1,"1.12,-0.44"
esp32_sensor1,"1.77,-1.60"
esp32_sensor1,"0.13,0.49"
esp32_sensor1,"0.20,-0.71"
esp32_sensor1,"0.07,0.00"
esp32_sensor1,"0.60,0.56"
esp32_sensor1,"0.76,-0.65"
esp32_sensor1,"1.02,-0.80"
esp32_sensor1,"-2.41,1.12"
esp32_sensor1,"-4.97,0.35"
esp32_sensor1,"-2.57,3.15"
esp32_sensor1,"-3.49,1.38"
esp32_sensor1,"0.47,-0.47"
esp32_sensor1,"-2.72,-2.75"
esp32_sensor1,"-0.47,0.19"
esp32_sensor1,"-0.03,-0.04"
esp32_sensor1,"0.07,0.07"
esp32_sensor1,"-0.01,0.11"
esp32_sensor1,"0.17,-0.01"
esp32_sensor1,"0.25,0.25"
esp32_sensor1,"-0.75,-0.07"
esp32_sensor1,"0.33,1.35"
esp32_sensor1,"-2.80,-0.05"
esp32_sensor1,"-1.65,-0.39"
esp32_sensor1,"-8.28,-3.13"
esp32_sensor1,"0.30,1.60"
esp32_sensor1,"2.73,-0.80"
esp32_sensor1,"1.70,-0.21"
esp32_sensor1,"0.61,1.33"
esp32_sensor1,"0.58,0.56"
esp32_sensor1,"0.47,-0.40"
esp32_sensor1,"0.91,0.65"
esp32_sensor1,"0.45,0.61"
esp32_sensor1,"-1.50,-0.94"
esp32_sensor1,"-0.15,-0.40"
esp32_sensor1,"1.91,0.05"
esp32_sensor1,"-0.05,0.77"
esp32_sensor1,"0.00,0.00"
esp32_sensor1,"-0.08,0.03"
esp32_sensor1,"0.03,0.19"
esp32_sensor1,"0.12,0.15"
esp32_sensor1,"0.25,0.28"
esp32_sensor1,"0.04,-0.01"
esp32_sensor1,"0.08,0.29"
esp32_sensor1,"0.19,0.24"
esp32_sensor1,"0.25,0.16"
esp32_sensor1,"0.00,0.21"
esp32_sensor1,"0.27,0.19"
esp32_sensor1,"0.04,0.12"
esp32_sensor1,"0.12,0.36"
esp32_sensor1,"-0.16,0.33"
esp32_sensor1,"0.15,0.23"
esp32_sensor1,"-0.16,0.03"
esp32_sensor1,"0.04,0.23"
esp32_sensor1,"-0.25,0.12"
esp32_sensor1,"-0.16,0.16"
esp32_sensor1,"0.00,0.40"
esp32_sensor1,"-0.03,0.12"
esp32_sensor1,"0.08,0.04"
esp32_sensor1,"-0.20,0.32"
esp32_sensor1,"-0.23,0.23"
esp32_sensor1,"0.01,0.16"
esp32_sensor1,"0.00,0.17"
esp32_sensor1,"0.20,0.23"
esp32_sensor1,"-0.20,0.21"
esp32_sensor1,"0.12,0.19"
esp32_sensor1,"0.12,0.36"
esp32_sensor1,"-0.15,0.20"
esp32_sensor1,"0.07,0.25"
esp32_sensor1,"-0.01,0.07"
esp32_sensor1,"-12.38,7.95"
esp32_sensor1,"0.72,1.40"
esp32_sensor1,"-4.59,0.62"
esp32_sensor1,"0.75,1.79"
esp32_sensor1,"-2.71,-0.41"
esp32_sensor1,"-1.97,2.97"
esp32_sensor1,"-1.72,0.61"
esp32_sensor1,"1.95,-1.01"
esp32_sensor1,"-0.12,0.32"
esp32_sensor1,"0.00,0.04"
esp32_sensor1,"0.20,0.30"
esp32_sensor1,"0.07,-0.23"
esp32_sensor1,"-1.26,0.13"
esp32_sensor1,"-3.31,-0.77"
esp32_sensor1,"-2.76,-0.42"
esp32_sensor1,"-1.49,3.41"
esp32_sensor1,"0.48,-0.28"
esp32_sensor1,"1.54,-0.74"
esp32_sensor1,"-0.81,-0.50"
esp32_sensor1,"-0.73,1.03"
esp32_sensor1,"-0.30,0.50"
esp32_sensor1,"-0.44,0.12"
esp32_sensor1,"-2.16,0.58"
esp32_sensor1,"0.00,0.98"
esp32_sensor1,"-0.20,0.22"
esp32_sensor1,"0.07,0.27"
esp32_sensor1,"-0.13,0.01"
esp32_sensor1,"-0.11,0.15"
esp32_sensor1,"0.04,0.19"
esp32_sensor1,"-0.03,0.16"
esp32_sensor1,"-0.15,0.27"
esp32_sensor1,"-0.15,0.27"
esp32_sensor1,"-0.07,0.16"
esp32_sensor1,"-0.07,0.37"
esp32_sensor1,"-0.04,0.29"
esp32_sensor1,"-0.12,0.19"
esp32_sensor1,"-0.05,0.23"
esp32_sensor1,"0.07,0.28"
esp32_sensor1,"0.04,0.21"
esp32_sensor1,"5.84,0.27"
esp32_sensor1,"1.11,0.04"
esp32_sensor1,"-0.58,0.55"
esp32_sensor1,"0.01,0.75"
esp32_sensor1,"0.75,-0.51"
esp32_sensor1,"3.46,-1.31"
esp32_sensor1,"5.80,-0.32"
esp32_sensor1,"-6.14,0.49"
esp32_sensor1,"-1.18,-0.16"
esp32_sensor1,"3.29,0.48"
esp32_sensor1,"-4.73,1.05"
esp32_sensor1,"5.88,-1.57"
esp32_sensor1,"3.99,0.00"
esp32_sensor1,"4.01,0.59"
esp32_sensor1,"-1.88,0.64"
esp32_sensor1,"-6.58,0.65"
esp32_sensor1,"-3.40,1.16"
esp32_sensor1,"0.47,0.13"
esp32_sensor1,"-0.43,0.19"
esp32_sensor1,"-0.57,0.40"
esp32_sensor1,"0.17,0.27"
esp32_sensor1,"-0.31,0.37"
esp32_sensor1,"-0.90,0.11"
esp32_sensor1,"-2.23,-0.20"
esp32_sensor1,"-2.41,0.44"
esp32_sensor1,"-0.53,0.15"
esp32_sensor1,"-0.81,1.01"
esp32_sensor1,"1.53,-0.51"
esp32_sensor1,"0.63,0.36"
esp32_sensor1,"3.11,-0.59"
esp32_sensor1,"1.86,0.78"
esp32_sensor1,"3.65,0.23"
esp32_sensor1,"-0.23,0.90"
esp32_sensor1,"4.38,-0.96"
esp32_sensor1,"-1.63,1.60"
esp32_sensor1,"2.66,0.17"
esp32_sensor1,"1.03,0.36"
esp32_sensor1,"0.67,0.57"
esp32_sensor1,"-1.72,0.94"
esp32_sensor1,"0.04,0.27"
esp32_sensor1,"-1.30,-0.66"
esp32_sensor1,"0.32,0.29"
esp32_sensor1,"0.05,0.13"
esp32_sensor1,"0.01,0.07"
esp32_sensor1,"0.01,0.20"
esp32_sensor1,"0.20,0.24"
esp32_sensor1,"0.07,0.05"
esp32_sensor1,"0.16,0.09"
esp32_sensor1,"0.24,0.24"
esp32_sensor1,"-0.05,0.36"
esp32_sensor1,"0.03,0.44"
esp32_sensor1,"0.05,0.31"
esp32_sensor1,"0.07,0.45"
esp32_sensor1,"-0.28,0.43"
esp32_sensor1,"0.03,0.28"
esp32_sensor1,"0.04,0.32"
esp32_sensor1,"-0.01,0.44"
esp32_sensor1,"0.04,0.31"
esp32_sensor1,"0.25,0.35"
esp32_sensor1,"0.08,0.19"
esp32_sensor1,"0.19,0.37"
esp32_sensor1,"0.36,0.21"
esp32_sensor1,"0.27,0.29"
esp32_sensor1,"0.05,0.39"
esp32_sensor1,"9.84,4.47"
esp32_sensor1,"9.49,8.68"
esp32_sensor1,"-8.72,-1.79"
esp32_sensor1,"-2.39,0.36"
esp32_sensor1,"-1.93,-4.04"
esp32_sensor1,"1.80,4.02"
esp32_sensor1,"-4.76,-2.81"
esp32_sensor1,"7.67,-0.82"
esp32_sensor1,"-0.65,0.59"
esp32_sensor1,"-0.48,0.68"
esp32_sensor1,"-0.60,0.52"
esp32_sensor1,"1.32,0.20"
esp32_sensor1,"-8.14,1.89"
esp32_sensor1,"-0.01,0.28"
esp32_sensor1,"0.55,0.52"
esp32_sensor1,"0.86,0.12"
esp32_sensor1,"4.62,1.10"
esp32_sensor1,"1.39,0.05"
esp32_sensor1,"10.60,3.85"
esp32_sensor1,"0.97,0.34"
esp32_sensor1,"1.25,0.15"
esp32_sensor1,"0.86,0.27"
esp32_sensor1,"1.38,0.19"
esp32_sensor1,"1.14,0.40"
esp32_sensor1,"0.98,0.31"
esp32_sensor1,"1.04,0.23"
esp32_sensor1,"1.00,0.25"
esp32_sensor1,"0.83,0.40"
esp32_sensor1,"0.71,0.29"
esp32_sensor1,"0.95,0.35"
esp32_sensor1,"0.86,0.09"
esp32_sensor1,"0.58,0.33"
esp32_sensor1,"0.71,0.32"
esp32_sensor1,"0.70,0.36"
esp32_sensor1,"0.80,0.32"
esp32_sensor1,"0.96,0.19"
esp32_sensor1,"0.99,0.13"
esp32_sensor1,"0.62,0.21"
