esp32_sensor1,"-1.83,1.01"
esp32_sensor1,"-1.77,1.12"
esp32_sensor1,"-1.80,1.09"
esp32_sensor1,"-1.67,1.06"
esp32_sensor1,"-1.77,1.10"
esp32_sensor1,"-1.88,1.04"
esp32_sensor1,"-1.72,1.16"
esp32_sensor1,"-1.67,1.15"
esp32_sensor1,"-1.81,1.04"
esp32_sensor1,"-1.81,1.12"
esp32_sensor1,"-1.50,1.23"
esp32_sensor1,"-2.34,6.21"
esp32_sensor1,"-1.05,4.00"
esp32_sensor1,"1.35,1.52"
esp32_sensor1,"-1.89,-8.31"
esp32_sensor1,"-6.99,-0.23"
esp32_sensor1,"-1.32,0.25"
esp32_sensor1,"-1.62,1.12"
esp32_sensor1,"-1.06,4.10"
esp32_sensor1,"-2.62,-2.69"
esp32_sensor1,"-5.05,-4.28"
esp32_sensor1,"-3.92,5.27"
esp32_sensor1,"-2.13,3.61"
esp32_sensor1,"-3.25,6.54"
esp32_sensor1,"6.42,0.07"
esp32_sensor1,"-1.17,-0.31"
esp32_sensor1,"-1.86,1.04"
esp32_sensor1,"-1.80,1.16"
esp32_sensor1,"-1.61,1.02"
esp32_sensor1,"-1.62,1.18"
esp32_sensor1,"-1.76,1.16"
esp32_sensor1,"-1.73,1.01"
esp32_sensor1,"-1.62,1.11"
esp32_sensor1,"-1.62,1.05"
esp32_sensor1,"-1.77,1.04"
esp32_sensor1,"-1.87,1.04"
esp32_sensor1,"-1.79,1.13"
esp32_sensor1,"-1.63,1.09"
esp32_sensor1,"-1.73,1.15"
esp32_sensor1,"-1.89,1.17"
esp32_sensor1,"-1.77,1.09"
esp32_sensor1,"-1.72,1.11"
esp32_sensor1,"-1.67,1.12"
esp32_sensor1,"-1.75,1.07"
esp32_sensor1,"-1.79,1.05"
esp32_sensor1,"-2.68,5.86"
esp32_sensor1,"-0.70,0.87"
esp32_sensor1,"2.50,-1.06"
esp32_sensor1,"-1.89,-1.99"
esp32_sensor1,"-2.34,1.45"
esp32_sensor1,"-2.33,-5.95"
esp32_sensor1,"1.06,-1.23"
esp32_sensor1,"-2.41,2.10"
esp32_sensor1,"-0.45,2.24"
esp32_sensor1,"-2.14,-2.51"
esp32_sensor1,"-5.26,2.24"
esp32_sensor1,"-1.92,0.91"
esp32_sensor1,"-1.61,1.05"
esp32_sensor1,"-1.82,1.17"
esp32_sensor1,"-1.84,0.85"
esp32_sensor1,"-1.60,1.12"
esp32_sensor1,"-1.47,1.17"
esp32_sensor1,"-1.69,1.01"
esp32_sensor1,"-1.80,1.12"
esp32_sensor1,"-1.71,1.04"
esp32_sensor1,"-1.51,1.04"
esp32_sensor1,"-1.61,1.15"
esp32_sensor1,"-1.81,1.01"
esp32_sensor1,"-1.79,0.98"
esp32_sensor1,"-1.69,1.12"
esp32_sensor1,"-1.58,1.08"
esp32_sensor1,"-1.72,0.98"
esp32_sensor1,"-1.80,1.05"
esp32_sensor1,"-1.68,1.09"
esp32_sensor1,"-1.62,1.06"
esp32_sensor1,"-1.57,-3.64"
esp32_sensor1,"-0.93,-1.23"
esp32_sensor1,"-2.58,-0.62"
esp32_sensor1,"-1.92,0.45"
esp32_sensor1,"-0.96,-9.33"
esp32_sensor1,"-3.00,5.78"
esp32_sensor1,"-1.25,3.16"
esp32_sensor1,"-1.38,-0.61"
esp32_sensor1,"-1.36,-1.69"
esp32_sensor1,"-1.61,1.46"
esp32_sensor1,"-2.17,1.09"
esp32_sensor1,"-1.32,0.68"
esp32_sensor1,"-2.00,1.47"
esp32_sensor1,"-1.21,2.53"
esp32_sensor1,"-2.39,2.15"
esp32_sensor1,"-1.95,1.61"
esp32_sensor1,"-1.28,-0.36"
esp32_sensor1,"-1.38,-1.67"
esp32_sensor1,"-2.42,1.81"
esp32_sensor1,"-1.79,0.58"
esp32_sensor1,"-1.69,1.13"
esp32_sensor1,"-1.96,2.19"
esp32_sensor1,"-2.15,-0.26"
esp32_sensor1,"-0.70,5.87"
esp32_sensor1,"-1.30,1.06"
esp32_sensor1,"-1.21,-1.30"
esp32_sensor1,"-1.63,-2.79"
esp32_sensor1,"-0.52,2.90"
esp32_sensor1,"-2.93,1.04"
esp32_sensor1,"-0.52,-1.67"
esp32_sensor1,"-0.45,1.21"
esp32_sensor1,"1.29,-3.69"
esp32_sensor1,"1.03,1.29"
esp32_sensor1,"1.14,2.07"
esp32_sensor1,"1.55,0.54"
esp32_sensor1,"1.86,0.83"
esp32_sensor1,"1.00,3.14"
esp32_sensor1,"2.34,0.18"
esp32_sensor1,"2.10,-0.08"
esp32_sensor1,"2.35,3.06"
esp32_sensor1,"2.50,1.12"
esp32_sensor1,"2.43,1.05"
esp32_sensor1,"2.42,1.08"
esp32_sensor1,"2.41,1.00"
esp32_sensor1,"2.51,1.07"
esp32_sensor1,"2.46,1.05"
esp32_sensor1,"2.29,1.07"
esp32_sensor1,"1.94,1.07"
esp32_sensor1,"-1.82,0.08"
esp32_sensor1,"-1.54,1.07"
